Date,DownstateNY_Bench,NorthNJ_Bench,UpstateNY_Bench,NY_Bench,NJ_Bench,PR_Bench,VI_Bench,NYC_Bench,LongIsland_Bench,PtnmRcklndWstchtr_Bench,Poughkeepsie_Bench,Kingston_Bench,BrgnHdsnPassc_Bench,NewBrunswick_Bench,Newark_Bench,Albany_Bench,Binghamton_Bench,Buffalo_Bench,Elmira_Bench,GlensFalls_Bench,Ithaca_Bench,Rochester_Bench,Syracuse_Bench,Utica_Bench,Watertown_Bench
08/31/2019,6959028.966,3093796.147,2300940.3045,9785976.9646,4205521.2664,880468.93258,38872.365084,4655881.8851,1358526.7602,610030.10978,273359.57553,61230.635315,936475.9001,1131871.0997,1025449.1472,471609.45461,103338.20104,565975.27159,36599.65976,55380.452432,54695.061333,524841.98728,319255.26159,128133.83373,41111.121128
09/30/2019,6971509.5805,3089614.5788,2298439.468,9786026.3132,4199706.5773,882923.41402,39155.141622,4668058.9069,1358757.1217,609013.94895,274590.13953,61089.463452,936261.68079,1133159.2973,1020193.6007,470717.50807,103164.41925,566193.19354,36624.946132,55284.703057,54572.986185,524289.04657,318592.61196,127716.2572,41283.796077
10/31/2019,6966619.7249,3085728.6326,2296323.1563,9790659.0102,4206654.1269,882516.83345,39651.568735,4666212.5287,1357625.6649,607398.98547,273969.57281,61412.973047,937336.57414,1130473.4771,1017918.5814,470389.53584,103184.62561,564814.28521,36575.295285,55162.183256,54102.359239,524391.76841,317977.22636,128159.25113,41566.626001
11/30/2019,6984421.0948,3093581.148,2295064.448,9810789.1795,4217068.8668,883218.00042,39755.522041,4681229.8507,1358621.2966,609074.8386,274355.80055,61139.308375,939095.32723,1134441.4361,1020044.3846,469586.92248,102679.04562,565344.53868,36927.31265,55112.55297,54303.327144,523786.57138,317616.77659,128481.15247,41226.248028
12/31/2019,6990284.1121,3091013.4609,2296955.616,9816441.9291,4216099.5702,883157.13181,39886.609686,4689979.1518,1355953.5991,609499.40559,273356.87695,61495.078649,939604.5152,1130744.9596,1020663.9861,470225.24048,102560.16295,566125.63152,36834.12595,54855.160901,54416.270736,524417.11096,318055.82399,128341.5539,41124.534648
01/31/2020,7033241.3778,3104070.4258,2300686.4807,9851389.3642,4229745.6682,881254.22349,40073.756378,4723307.3445,1361388.9115,610510.48105,276589.56943,61445.071236,941450.50528,1137454.3469,1025165.5736,471375.71973,102049.33447,567188.48116,37184.617076,55346.084835,54713.324905,523870.9363,319943.51434,127947.51598,41066.951892
02/29/2020,7032059.7747,3102753.3998,2300251.2215,9849105.882,4231316.6114,884077.12426,40114.730091,4722547.5438,1361229.9986,610659.08356,276180.37391,61442.774798,941873.42704,1138954.7312,1021925.2415,471816.3442,102279.05878,568375.95418,37184.056227,55258.165622,54537.529811,522980.36537,318915.04973,127772.71744,41131.980145
03/31/2020,6939702.372,3074596.5376,2283679.7,9724102.9415,4195447.6921,885588.37282,40215.371835,4667217.1778,1341049.8343,598802.79357,272300.53136,60332.035036,932969.15716,1127373.186,1014254.1944,468310.71381,101748.57469,562331.8372,37159.310924,54792.119786,53911.71892,519456.22749,317717.17528,127450.94699,40801.074891
04/30/2020,5558966.6313,2563609.7176,1883662.8539,7864846.8123,3500675.4712,767305.74239,35031.355686,3770444.8922,1042619.4419,476217.70983,221450.65814,48233.92918,767074.13241,941960.88269,854574.70251,398065.39272,83570.358423,446752.65768,30458.120396,44623.530738,45328.933264,431513.80823,263471.22065,105987.02674,33891.805084
05/31/2020,5678856.9549,2579625.0477,1920544.046,8021290.8067,3513968.0794,772445.62725,35028.256596,3816317.3836,1090082.9696,495215.8486,227677.92868,49562.82439,767138.98255,951477.5657,861008.49942,403222.16326,86377.381486,456104.63964,30933.273735,45308.747862,44905.916877,441027.94844,269398.17602,108643.93628,34621.862401
06/30/2020,5807506.748,2625860.7231,2002979.1992,8259555.941,3575950.6296,801034.76952,35198.95994,3874583.4783,1137552.2404,511240.40042,232376.57586,51754.053008,784557.91928,967752.16525,873550.63854,414358.91054,90289.95016,482700.22913,32382.383139,45778.936951,48608.028203,457168.25709,281278.99112,114007.09633,36406.416551
07/31/2020,5924688.8279,2709606.4572,2035516.9379,8368655.2207,3713844.1904,824332.5003,35774.397335,3931630.2631,1178107.8645,524174.69071,237969.67715,52806.332531,809102.73917,1005306.6589,895197.05912,423198.43917,91632.152534,494197.35187,32598.409567,47799.360364,48661.923,460150.33412,286284.08478,114392.82626,36602.056263
08/31/2020,6060022.8189,2767258.8932,2071239.2675,8579052.5429,3786964.2751,831384.56517,35117.39026,4017893.7519,1208171.5092,535493.4366,244381.09514,54083.026069,828260.01664,1025680.3732,913318.50332,429632.79724,92653.508539,503227.30872,33665.114264,48729.166186,49457.517914,470063.2182,290820.08138,115599.93821,37390.616807
09/30/2020,6167299.8889,2828208.952,2116562.0788,8758549.2073,3870200.1735,837301.20849,34177.830493,4067503.6122,1242714.0514,552089.59068,249577.27499,55415.359626,843763.17129,1054159.2368,930286.54391,437982.12127,94535.290993,516696.15123,34126.329571,51181.075919,49431.870646,479823.00188,294892.0136,118543.04848,39351.175233
10/31/2020,6241566.897,2856324.0162,2124322.0779,8855598.7755,3913627.8586,842561.37056,35668.309605,4126226.8222,1253632.303,555564.16146,250950.09115,55193.519239,856036.14479,1063758.4374,936529.43403,438062.92968,94144.199539,520860.82406,33900.930538,51277.91847,50832.345399,482197.34538,294928.18419,118828.96512,39288.435504
11/30/2020,6240085.3226,2852583.3801,2122997.0331,8858752.2566,3908180.6966,845181.03619,35626.199961,4122359.8516,1254807.205,555644.82694,252252.83118,55020.607885,855348.13347,1062787.7655,934447.48121,438056.88871,94377.412563,519937.14187,33399.355909,51281.03074,50382.853903,482447.36618,294882.28753,119026.48683,39206.208874
12/31/2020,6244890.5342,2856167.9854,2103379.5588,8836778.7583,3916478.3727,848792.76978,35332.028813,4127137.5566,1256852.6166,555747.69993,250414.05145,54738.609573,856626.61223,1066394.9136,933146.45953,436694.92941,93952.049773,508674.74454,33513.729708,51080.118928,50067.575402,479257.50773,293346.75335,117645.24135,39146.908583
01/31/2021,6244220.2393,2872619.0265,2106982.5085,8827536.53,3933617.7344,852353.65834,35087.896097,4122077.8729,1259973.8834,557031.06182,250227.06451,54910.356784,859997.71724,1072672.7207,939948.58854,435618.27323,94473.575577,514749.91905,33353.604924,51029.099097,50129.091611,478257.17962,294235.33298,116131.10824,39005.324154
02/28/2021,6253494.3176,2876683.2243,2117911.2414,8848874.769,3941350.6718,854478.6142,35065.608417,4132979.0264,1261807.4754,554032.94083,249574.15996,55100.714997,862507.00483,1072955.6404,941220.57908,436789.6623,94390.128053,517825.78959,33630.661904,50969.229957,50589.368635,482454.63661,295296.3525,117151.12203,38814.289837
03/31/2021,6304301.0101,2887488.1639,2131914.1966,8906063.1626,3957423.2693,859074.87178,34823.849932,4168849.3574,1267558.1147,560263.08375,252492.28062,55138.17363,862293.05389,1077553.0879,947642.02219,439196.83578,94909.605754,520923.67878,33757.579644,51363.426656,51536.721425,485061.21834,297415.22609,118446.29712,39303.60699
04/30/2021,6344620.163,2909294.3762,2143323.4058,8963585.8521,3984707.1614,866875.1103,35371.327879,4194979.482,1273625.0048,563723.53055,256027.70202,56264.443612,869549.11867,1086319.5427,953425.71478,441470.28235,95615.755289,525118.81942,33670.622125,51477.326808,51666.913725,487402.69186,298482.58812,119061.7608,39356.645344
05/31/2021,6366305.1647,2917319.6348,2144997.8202,8980162.0273,3991652.0628,864154.9514,35143.307211,4213092.5997,1276092.8606,564132.19726,256598.55221,56388.955032,872099.29233,1087752.9766,957467.36584,442396.45439,95404.003697,524972.40039,33634.270371,51897.654007,51681.29989,488059.00762,298067.64478,119501.22754,39383.857499
06/30/2021,6382739.0785,2926932.4408,2139515.7677,9002540.888,4001860.504,873958.20707,35273.50226,4225587.5062,1280554.0593,565036.45635,255110.12296,56450.933777,877181.49521,1088477.8575,961273.08801,439134.06603,95130.200726,525819.27399,33659.45772,51255.193216,49933.47806,488304.84044,297823.08664,118779.17527,39676.995615
07/31/2021,6423343.1134,2962467.0194,2150678.1311,9055740.1728,4057114.613,890715.33768,34863.213749,4252065.8285,1286929.3116,570038.73249,256954.29032,57354.95057,889294.07575,1105388.9374,967784.0063,443419.83968,95295.719347,528727.96345,33875.98719,52004.462639,50520.237094,489194.67761,298900.42113,119190.12647,39548.696484
08/31/2021,6455390.9824,2969092.6969,2155063.0156,9089615.6193,4064069.1884,887744.13978,34964.143272,4277042.5647,1290401.3872,572963.41958,258180.39711,56803.213821,891104.64048,1106332.1806,971655.87581,444202.62765,96041.367898,529429.24812,34352.163451,51640.354758,50334.277063,490849.29738,299212.14582,119427.73922,39573.794262
09/30/2021,6491260.8893,2981144.3094,2162932.8949,9141370.5542,4076174.991,893074.94592,34957.803699,4307024.0801,1295136.3475,573432.70718,258496.57121,57171.183329,894750.78521,1107895.8728,978497.65146,447893.12318,96102.364194,530471.62104,33813.642043,51800.40301,50803.047008,492489.94666,300017.79841,119662.34508,39878.604243
10/31/2021,6585357.4396,3024716.7429,2178243.9814,9268960.7415,4137671.9566,901083.32718,34650.524685,4380908.963,1308388.8773,577954.3823,260822.34462,57282.872428,909891.07391,1126741.5601,988084.1089,451265.61185,96315.060982,533444.12043,34296.193802,52661.930311,51062.701479,496661.5061,302471.49464,119992.93738,40072.424444
11/30/2021,6609780.2626,3035372.1184,2189265.5167,9312825.5837,4153801.1957,902777.41814,34836.216695,4396737.5811,1311021.1971,581658.9049,262560.9443,57801.635203,914093.11588,1129223.3941,992055.60851,453377.73108,97098.287726,537479.94024,34510.356396,52457.24218,51210.020919,498719.58354,303667.01537,120249.00422,40496.33499
12/31/2021,6652858.5335,3050646.2575,2195701.6533,9355351.5024,4178139.1394,908055.44521,35168.780818,4430304.9137,1316706.5456,584254.95531,263768.51985,57823.599074,918134.72462,1134926.3747,997585.15823,453986.39661,97420.081207,538788.40375,34613.88688,52606.516714,51508.214927,500133.75408,305402.10823,120529.20063,40713.090306
01/31/2022,6660743.0909,3047028.6063,2193694.237,9340945.9082,4169619.5729,914027.55183,34572.53617,4440112.7356,1317453.1539,583730.61179,261454.82492,57991.764589,916476.93548,1136256.3844,994295.28645,451093.32421,97274.826514,539714.09826,34591.13296,52610.839522,50492.508973,501789.59929,305030.17171,120177.28729,40920.448233
02/28/2022,6716308.9539,3076289.7327,2206764.7978,9415012.3741,4213349.7458,917137.73202,34443.564547,4479687.2569,1326486.0382,586265.16519,265299.69992,58570.793649,923890.65813,1148453.2814,1003945.7932,454541.10403,97866.273044,542751.51519,34638.611822,52766.146768,52180.20544,503949.48852,306700.8547,120493.69577,40876.902555
03/31/2022,6741274.1229,3083050.4197,2209089.9409,9433345.7788,4221660.8471,919948.58003,34715.368246,4503725.2178,1326589.0677,587616.23676,265181.36639,58162.234303,927087.34019,1148669.1403,1007293.9392,455262.5291,97266.239884,543250.20291,34602.515897,52966.767788,52841.109293,504619.17756,306941.06882,120316.14874,41024.180913
04/30/2022,6773288.295,3092866.346,2201168.8379,9447796.8953,4229839.4093,916266.50438,34202.602274,4535319.12,1329308.5831,585122.45059,265387.72584,58150.415479,931349.51277,1150967.1348,1010549.6985,456132.43489,97185.867159,541033.66811,34648.60561,52927.19266,51743.468163,501854.02496,305829.71268,119486.48019,40327.383433
05/31/2022,6798780.9949,3095104.6797,2204481.99,9469523.0691,4229280.758,915019.09091,34355.253767,4557300.8555,1329123.1746,587634.27414,266138.08502,58584.605699,932572.54747,1149243.7924,1013288.3399,456164.22337,97296.373715,542719.03088,34732.840777,52167.76766,51687.88702,502157.24114,306359.15703,120623.87509,40573.593309
06/30/2022,6829336.4947,3095341.0549,2205745.6276,9510344.9176,4226887.752,922544.04934,34221.765232,4579073.6052,1332549.4651,591562.19756,267783.96399,58367.262876,936274.01487,1144826.7897,1014240.2503,456222.93663,97063.9747,543527.42542,34920.084552,52472.471331,49982.5653,502585.14722,306859.38918,121474.08225,40637.551048
07/31/2022,6863238.4649,3116096.1073,2210759.369,9562980.9077,4264284.9714,927381.25979,35121.376847,4603746.275,1335502.8235,596644.26121,268854.38198,58490.723234,940436.58675,1156996.6336,1018662.8869,458482.09352,97641.740965,542885.90302,34782.75019,52537.919684,50253.196625,503933.60451,307733.48289,121858.60168,40650.075869
08/31/2022,6885656.8425,3123106.4111,2214153.3974,9594991.1929,4272875.5839,927940.01405,34788.347831,4621584.3318,1338632.2118,596993.23696,269716.80196,58730.259976,942732.43095,1158067.1445,1022306.8357,459477.78062,97506.019874,544446.07648,34628.73757,52611.432872,50392.299609,504073.70406,308824.40651,121426.07684,40766.862928
09/30/2022,6884246.3377,3122823.1093,2219433.712,9577207.9031,4267410.7256,928807.47272,34920.596414,4617660.0026,1341829.1309,596811.00044,269171.65463,58774.54911,942580.79339,1158963.0682,1021279.2477,460197.99168,97906.062927,544971.5452,34402.317703,52945.696105,50954.846875,506240.24727,309462.86451,121647.1071,40705.032622
10/31/2022,6882989.9162,3124460.1611,2216851.9253,9588116.381,4275166.6614,933267.6916,35415.29266,4623910.4848,1340328.8113,591810.52839,268073.83183,58866.259927,945053.74153,1161051.6118,1018354.8078,458295.40297,97988.281448,546297.58548,34103.357361,52642.325037,51373.253143,504812.56423,309673.22061,120898.26255,40767.672447
11/30/2022,6885615.7724,3131046.0005,2222185.2409,9604348.5658,4285047.6407,935673.22526,35279.670535,4623777.6498,1339667.2729,594970.5099,268001.22353,59199.116224,947725.05761,1162283.9177,1021037.0252,459394.23895,97990.723254,546849.85783,34219.588449,52782.177526,51373.462542,506251.74952,311280.36863,121258.93647,40784.137713
12/31/2022,6887860.1982,3135971.9327,2222075.6782,9600576.2044,4290469.5921,946031.49338,35514.226321,4627874.6843,1337701.0419,594938.73172,268660.87954,58684.860808,947641.09224,1164688.1298,1023642.7107,460142.73283,97595.894006,547163.26342,34332.210266,53189.301787,51298.882906,506613.56872,309123.55895,121878.04522,40738.220146
01/31/2023,6931671.0021,3145454.1162,2235342.0113,9653306.0911,4302168.0342,934664.98008,35887.294805,4656073.7293,1343564.1777,602867.12447,269735.46686,59430.50376,952113.86888,1165090.0201,1028250.2273,462371.37797,98954.485136,553366.55551,34508.991772,53599.648361,49973.678384,509241.14641,309831.25109,122426.49319,41068.383492
02/28/2023,6940981.7353,3146244.1107,2232741.2998,9661769.1764,4308697.4576,937757.74468,36032.865701,4665639.6399,1343655.6947,601181.50088,271004.40702,59500.492804,952396.83812,1164600.5775,1029246.6951,463743.14205,98297.79018,550562.83455,34340.213803,53648.86179,51098.421287,508498.19042,309609.88867,121736.1565,41205.800591
03/31/2023,6952673.9275,3147405.2159,2232503.3988,9665402.5087,4309475.5947,939495.40344,36092.103886,4679142.5298,1341632.133,601389.05293,270937.78696,59572.42484,952872.00135,1164635.209,1029898.0055,463499.19344,98643.503785,549629.52678,34437.99436,53979.171571,51351.518288,508605.05991,309478.11242,121750.53998,41128.778267
04/30/2023,6934288.0216,3135611.0183,2234152.5781,9666346.7508,4293317.3526,940543.84278,36023.955161,4652704.7457,1345017.5414,604668.98839,272150.62986,59746.116303,950204.69877,1157796.4383,1027609.8813,463504.4624,98881.432624,550034.99194,34627.999814,52928.493198,51622.429044,510138.87465,309865.93904,121440.60291,41107.352454
05/31/2023,6975516.2113,3154342.2843,2238286.5881,9702844.677,4315595.6543,940713.20163,35917.376229,4684659.8207,1351226.5328,606498.0968,273544.27827,59587.482665,954746.55508,1165804.4866,1033791.2426,465384.56975,98580.725006,551225.16879,34828.961853,52841.978201,52158.083271,510635.9377,309802.36749,121677.45091,41151.345127
06/30/2023,7003650.9435,3162778.181,2244907.296,9747500.8107,4324682.9933,941855.56986,36147.884404,4703215.0528,1357414.008,608216.90295,274936.16138,59868.818344,954402.38798,1169254.6655,1039121.1276,466816.54533,99157.089674,552525.71646,34584.43373,52880.045354,52147.493992,512732.80588,310973.10533,121970.833,41119.227201
07/31/2023,6988238.737,3160928.8561,2246498.8771,9730985.2966,4330682.8188,943735.61587,35867.912268,4696576.0611,1357225.9401,599427.12917,275091.23883,59918.367794,954982.71226,1169547.1307,1036399.0131,465818.76945,99568.614421,553564.91626,34595.054819,52873.523753,52125.674282,513427.85202,311377.64295,121896.32467,41250.504497
08/31/2023,6994471.6753,3167572.8327,2246142.4542,9744079.677,4336965.9854,947636.57096,35789.20856,4704670.2093,1359096.6978,595506.51437,275143.87547,60054.378329,955880.79167,1172672.3313,1039019.7097,465921.35217,99286.216774,552939.01699,34604.948863,52983.660764,52146.048376,513689.23332,311505.81178,121810.29806,41255.867096
09/30/2023,7006867.4684,3180000.3414,2246975.156,9744342.6892,4349036.2762,949293.34063,35668.575869,4701253.9594,1357988.661,611951.65795,275678.36465,59994.825359,957574.61141,1177639.736,1044785.994,465611.33514,99088.783312,555078.3955,34799.317168,53114.424924,51950.110455,512891.9172,311371.85334,121942.08953,41126.929441
10/31/2023,6984129.6976,3169674.5029,2241604.1784,9731365.2383,4339445.0735,947416.79822,35776.775937,4684316.6768,1354793.2374,610356.48099,274806.27848,59857.023969,953774.03319,1174658.2534,1041242.2163,465440.64456,99232.398153,553163.92937,34902.141408,52827.422069,51374.91661,511372.70716,310208.30059,121923.85244,41157.866031
11/30/2023,6983633.1264,3172451.4078,2241904.629,9735095.0809,4343208.9995,949831.31976,36051.776367,4684275.5208,1353215.0878,611108.24341,275325.98131,59708.293084,954577.3938,1174924.281,1042949.733,466293.47704,99401.475984,552369.69213,34815.565761,53005.471346,51154.623981,510912.36252,310969.63825,121990.77552,40991.54645
12/31/2023,7011035.9037,3176347.7262,2244863.6674,9759286.8204,4352220.5806,949995.01971,36281.892894,4706229.3463,1357383.3588,611752.17579,275724.91164,59946.11115,954960.67832,1176187.9789,1045199.069,466585.21807,99656.610648,553466.66389,34822.178713,53042.367379,51160.808875,512000.11407,311237.60094,122038.25055,40853.854227
01/31/2024,7043569.9762,3173217.308,2252742.1505,9793180.4899,4346929.754,953276.31765,36499.921962,4736438.6247,1357876.9217,612852.59205,276468.72823,59933.10952,952959.21783,1176347.9858,1043910.1043,468561.57389,100146.38951,553011.54555,34931.113134,53261.830972,52302.401086,513420.64777,313373.04275,122803.96913,40929.636693
02/29/2024,7055085.4439,3178508.096,2255440.9764,9813490.7519,4354605.4937,955246.63576,36517.690479,4746018.3659,1359578.5851,612580.24043,276871.96286,60036.289588,953517.4095,1178402.5371,1046588.1493,469442.81755,100193.54839,555131.20537,35064.494312,53425.040321,52158.774898,513246.06715,312850.68829,123010.68022,40917.659866
03/31/2024,7080841.0901,3181690.044,2261242.9217,9836633.1523,4359930.7618,955958.58681,36200.802768,4765594.6135,1362626.0382,613636.95754,278696.58749,60286.893373,953843.83729,1179412.6321,1048433.5746,470291.45312,100552.55564,556855.60392,34969.929175,53348.698305,52384.811399,514772.97052,313837.24112,123088.08327,41141.57522
04/30/2024,7100080.3693,3182305.7624,2259540.3139,9869865.345,4359912.2374,953107.85361,36120.687553,4782708.7764,1363722.1688,616188.74761,277343.62068,60117.055818,953679.0902,1179293.616,1049333.0563,469450.60094,99850.954193,557674.95262,34900.355044,53243.790399,52073.524328,514346.97234,313923.4211,122788.23847,41287.504477
05/31/2024,7105711.9336,3182990.053,2259656.7838,9864322.2267,4360938.2042,953654.12766,36181.226482,4790342.3066,1363472.8815,614580.93249,277111.1593,60204.653621,953966.95262,1179383.5751,1049639.5253,469832.1637,99956.540491,556078.07953,34619.112275,53412.84284,52321.051197,515288.57181,314441.40396,122491.24319,41215.774835
06/30/2024,7110206.0527,3189278.1657,2264373.2435,9881378.1781,4366406.145,953953.2989,36008.193451,4791806.4966,1364569.563,615911.5817,277622.99894,60295.412401,956230.11658,1180965.8568,1052082.1923,471173.70025,100319.88134,556614.01107,34766.489295,53554.819625,52350.96868,516881.4665,314999.90779,122486.23581,41225.763134
07/31/2024,7117392.7291,3183916.3745,2260893.4435,9881232.1517,4363633.3999,951071.34425,35933.5922,4803345.2724,1365680.2308,610707.51271,277527.05935,60132.653895,954694.17532,1180035.6272,1049186.572,472403.53982,99760.695,554683.82039,34716.003737,53371.378546,52370.494717,515419.87829,314757.90135,122343.63167,41066.099978
08/31/2024,7119019.3927,3185652.8571,2260672.039,9892530.7098,4361878.5445,951978.23827,35670.607565,4811524.1362,1366401.8872,603181.49373,277751.38603,60160.489448,955794.47673,1179228.8772,1050629.5031,471487.87445,99835.530019,554509.99591,35096.442868,53210.248874,52416.57703,515474.64815,315326.80658,122254.77634,41059.138787
09/30/2024,7137174.2204,3198152.8024,2260087.9321,9890486.0471,4377497.1953,952868.78448,35792.895663,4812810.6302,1367997.7101,617907.33712,278620.11181,59838.43115,957482.87153,1185909.984,1054759.9469,471800.37539,99863.186702,554993.6412,34698.255377,53293.188931,51453.682733,514551.89452,315610.80436,122686.18098,41136.721863
10/31/2024,7157940.167,3211808.9437,2266614.7031,9950310.3126,4391225.4449,952521.64284,34434.907411,4826276.8188,1370629.5743,619679.99048,280464.70572,60889.077734,959612.48189,1193503.1874,1058693.2745,473843.21758,100296.01776,555592.20294,34631.974983,53591.38408,52134.88369,515845.86746,316722.61106,122777.85631,41178.687275
11/30/2024,7162770.3897,3210845.4603,2266783.6806,9958251.0512,4391319.3222,951375.70406,34657.9803,4830865.9904,1370547.3349,619918.10545,280827.88402,60611.074882,958996.4373,1191618.2674,1060230.7556,473863.91786,99930.440121,555571.72462,34924.999889,53211.119071,52194.85175,516095.28418,316589.18213,123153.41696,41248.743991
12/31/2024,7174573.7231,3212894.1271,2271279.8495,9965785.2496,4395344.5432,950164.8602,34566.054648,4838114.6161,1372013.2811,621725.25615,281308.00836,61412.56143,960034.0088,1191803.3482,1061056.77,477091.30966,100141.97203,555364.65032,34540.292686,53103.12017,52341.855668,516842.64467,317452.89774,123055.37397,41345.732613
01/31/2025,7162755.1578,3219851.4591,2266032.6706,9962281.201,4405025.9621,948530.06199,33966.183019,4828296.6389,1374653.788,620601.91735,278399.00266,60803.810972,962869.20203,1194618.8674,1062363.3896,475477.0406,99070.254267,555619.17534,34348.219357,52739.596354,52429.125714,515285.16535,316884.96655,122935.42128,41243.705824
02/28/2025,7156751.64,3221666.1991,2258396.0242,9954656.3884,4406759.6571,947809.20424,33925.081008,4822155.3694,1374927.879,619854.02199,279262.74605,60551.623539,961733.48438,1196020.4569,1063912.2578,474505.12306,99844.520048,551611.778,34386.240553,52537.793163,52036.129958,514033.39128,315843.86133,122655.11853,40942.06828
03/31/2025,7164830.8006,3224199.1294,2262804.3863,9955630.663,4408960.9106,949624.923,33486.084166,4827506.9802,1377488.1495,619526.2029,279783.38847,60526.079465,961433.67244,1196669.9956,1066095.4613,475289.81023,99585.938856,552242.27583,34210.875915,52685.881093,51989.764204,515778.89408,316986.55041,123039.52465,40994.871006
04/30/2025,7100427.8915,3223202.001,2273882.7688,9924015.1393,4406378.968,955796.04506,34662.404541,4767287.1312,1375129.6305,616334.84421,280553.4214,61122.864166,959147.8511,1197957.2587,1066096.8912,477189.89881,100833.71312,555521.55548,34779.193518,53123.476535,52370.371526,516770.9931,318883.18121,123234.75179,41175.633722
05/31/2025,7117684.1189,3229791.8564,2274853.6823,9933866.2033,4414862.9414,955986.31938,34884.322287,4780718.5977,1377226.7326,617831.15612,280775.16331,61132.469097,960381.72163,1202028.3502,1067381.7845,476528.90137,100640.63517,556129.73282,34509.472272,53268.077838,52227.094507,517487.95168,319414.48791,123167.34009,41479.988644
06/30/2025,7096689.9101,3221340.1894,2271537.6291,9916210.9348,4398390.5898,957692.19425,34164.781101,4767041.2339,1373005.9896,615187.98952,280080.94561,61373.751418,956922.88451,1196261.8498,1068155.4551,476275.06491,100047.87553,555469.72849,34592.457576,53041.338972,52330.773847,516441.49204,319304.50456,122911.98485,41122.408305
07/31/2025,7158895.4773,3224099.0344,2276503.1359,9972816.4504,4404820.5462,957692.19425,33876.867215,4817381.0426,1375210.014,622743.84447,282186.8249,61373.751418,962554.14669,1199090.6109,1062454.2769,477273.96605,100245.79616,557353.35223,34690.456039,52343.413459,53023.254786,517237.54983,319999.94281,123212.99625,41122.408305
08/31/2025,7134503.5016,3223978.8964,2274219.627,9957297.1878,4411451.4388,958388.04773,35124.494053,4804599.4505,1372004.1604,615041.28533,281685.42507,61173.180335,959170.7355,1198383.4206,1066424.7403,476275.06491,99948.915219,557155.07605,34396.460649,52243.709815,53023.254786,517337.05705,319503.2012,123313.33338,41023.553958
09/30/2025,7099310.2662,3244563.1099,2273431.8297,9929243.1361,4421900.1179,956896.93314,35124.494053,4775398.4287,1367095.197,615061.13698,280983.4653,60772.038169,959867.08905,1206970.731,1077725.2899,475975.39457,100245.79616,556361.97132,34298.462186,52742.228038,52330.773847,516740.01371,320099.29113,123614.34477,41023.553958
10/31/2025,7099632.7285,3251705.8535,2271154.3118,9927949.8642,4418283.2674,958487.45537,35124.494053,4772547.1505,1370801.9652,615230.06908,280281.50554,60772.038169,966416.92225,1209294.3561,1075994.5751,476075.28468,100146.83584,556064.55704,34102.465259,52443.117104,51638.292908,516341.98482,319503.2012,123815.01903,41023.553958
11/30/2025,7101555.9976,3252626.1225,2273634.0076,9949537.5565,4417077.6506,959680.34703,34548.666282,4774710.1891,1372304.7091,613988.94985,279679.82574,60872.32371,963565.66396,1208688.1931,1080372.2655,475975.39457,100047.87553,559236.97598,34102.465259,52841.931683,51539.367059,515744.94147,318807.76296,124116.03042,41221.262651
12/31/2025,7121227.9473,3251589.4001,2273429.4216,9968538.705,4422804.3305,963259.02204,34548.666282,4791817.8585,1373607.0872,616253.65186,278677.02608,60872.32371,957556.78175,1210809.7639,1083222.8545,476275.06491,100047.87553,559534.39025,34298.462186,52841.931683,51638.292908,515247.40535,318807.76296,123714.6819,41023.553958
